flight_number,airline_name,flight_status,scheduled_departure,estimated_departure,actual_departure,departure_date,departure_time,departure_delay,flight_type
u22807,easyjet,active,2023-05-03t06:45:00.000,2023-05-03t06:45:00.000,2023-05-03 07:04:00,2023-05-03,07:04:00,19,Regular departures
fr505,ryanair,active,2023-05-03t06:50:00.000,2023-05-03t06:50:00.000,2023-05-03 06:56:00,2023-05-03,06:56:00,6,Shoulder hour flights
u22839,easyjet,active,2023-05-03t06:50:00.000,2023-05-03t07:01:00.000,2023-05-03 07:10:00,2023-05-03,07:10:00,21,Regular departures
u2237,easyjet,active,2023-05-03t06:55:00.000,2023-05-03t06:55:00.000,2023-05-03 06:58:00,2023-05-03,06:58:00,4,Shoulder hour flights
fr4757,ryanair,active,2023-05-03t07:00:00.000,2023-05-03t07:00:00.000,2023-05-03 07:30:00,2023-05-03,07:30:00,31,Regular departures
ls1805,jet2,active,2023-05-03t07:00:00.000,2023-05-03t07:30:00.000,2023-05-03 07:32:00,2023-05-03,07:32:00,33,Regular departures
x36314,tuifly,active,2023-05-03t07:00:00.000,2023-05-03t07:00:00.000,2023-05-03 07:38:00,2023-05-03,07:38:00,39,Regular departures
u2223,easyjet,active,2023-05-03t07:00:00.000,2023-05-03t07:00:00.000,2023-05-03 07:13:00,2023-05-03,07:13:00,13,Regular departures
u22801,easyjet,active,2023-05-03t07:00:00.000,2023-05-03t07:00:00.000,2023-05-03 07:08:00,2023-05-03,07:08:00,9,Regular departures
u2201,easyjet,active,2023-05-03t07:05:00.000,2023-05-03t07:05:00.000,2023-05-03 07:17:00,2023-05-03,07:17:00,12,Regular departures
u2213,easyjet,active,2023-05-03t07:05:00.000,2023-05-03t07:05:00.000,2023-05-03 07:19:00,2023-05-03,07:19:00,15,Regular departures
u22921,easyjet,active,2023-05-03t07:05:00.000,2023-05-03t07:05:00.000,2023-05-03 07:15:00,2023-05-03,07:15:00,10,Regular departures
fr1361,ryanair,active,2023-05-03t07:15:00.000,2023-05-03t07:15:00.000,2023-05-03 07:22:00,2023-05-03,07:22:00,8,Regular departures
u22773,easyjet,active,2023-05-03t07:15:00.000,2023-05-03t07:25:00.000,2023-05-03 07:44:00,2023-05-03,07:44:00,29,Regular departures
fr8234,ryanair,active,2023-05-03t07:25:00.000,2023-05-03t07:25:00.000,2023-05-03 07:41:00,2023-05-03,07:41:00,16,Regular departures
u22721,easyjet,active,2023-05-03t07:30:00.000,2023-05-03t07:30:00.000,2023-05-03 07:34:00,2023-05-03,07:34:00,5,Regular departures
x36346,tuifly,active,2023-05-03t07:50:00.000,2023-05-03t07:50:00.000,2023-05-03 08:14:00,2023-05-03,08:14:00,25,Regular departures
rr6221,ryanair sun,active,2023-05-03t08:05:00.000,2023-05-03t08:05:00.000,2023-05-03 08:35:00,2023-05-03,08:35:00,31,Regular departures
fr2292,ryanair,active,2023-05-03t08:10:00.000,2023-05-03t08:25:00.000,2023-05-03 08:20:00,2023-05-03,08:20:00,11,Regular departures
ls1869,jet2,active,2023-05-03t08:15:00.000,2023-05-03t08:34:00.000,2023-05-03 08:37:00,2023-05-03,08:37:00,23,Regular departures
ba8937,british airways,active,2023-05-03t08:25:00.000,2023-05-03t08:25:00.000,2023-05-03 08:44:00,2023-05-03,08:44:00,19,Regular departures
ei3281,aer lingus,active,2023-05-03t08:25:00.000,2023-05-03t08:25:00.000,2023-05-03 08:44:00,2023-05-03,08:44:00,19,Regular departures
gr643,aurigny air services,active,2023-05-03t08:45:00.000,2023-05-03t08:55:00.000,2023-05-03 08:54:00,2023-05-03,08:54:00,10,Regular departures
dl9423,delta air lines,active,2023-05-03t09:15:00.000,2023-05-03t09:21:00.000,2023-05-03 09:23:00,2023-05-03,09:23:00,9,Regular departures
ey5843,etihad airways,active,2023-05-03t09:15:00.000,2023-05-03t09:21:00.000,2023-05-03 09:23:00,2023-05-03,09:23:00,9,Regular departures
kq1050,kenya airways,active,2023-05-03t09:15:00.000,2023-05-03t09:21:00.000,2023-05-03 09:23:00,2023-05-03,09:23:00,9,Regular departures
vs7044,virgin atlantic,active,2023-05-03t09:15:00.000,2023-05-03t09:21:00.000,2023-05-03 09:23:00,2023-05-03,09:23:00,9,Regular departures
kl1050,klm,active,2023-05-03t09:15:00.000,2023-05-03t09:21:00.000,2023-05-03 09:23:00,2023-05-03,09:23:00,9,Regular departures
fr507,ryanair,active,2023-05-03t09:55:00.000,2023-05-03t09:55:00.000,2023-05-03 10:16:00,2023-05-03,10:16:00,21,Regular departures
u27192,easyjet,active,2023-05-03t10:10:00.000,2023-05-03t10:10:00.000,2023-05-03 10:13:00,2023-05-03,10:13:00,4,Regular departures
u2225,easyjet,active,2023-05-03t10:25:00.000,2023-05-03t10:25:00.000,2023-05-03 10:27:00,2023-05-03,10:27:00,2,Regular departures
ls1891,jet2,active,2023-05-03t10:30:00.000,2023-05-03t10:44:00.000,2023-05-03 10:53:00,2023-05-03,10:53:00,24,Regular departures
u22727,easyjet,active,2023-05-03t10:30:00.000,2023-05-03t10:41:00.000,2023-05-03 10:49:00,2023-05-03,10:49:00,19,Regular departures
u22931,easyjet,active,2023-05-03t10:35:00.000,2023-05-03t10:36:00.000,2023-05-03 10:31:00,2023-05-03,10:31:00,0,Regular departures
u22765,easyjet,active,2023-05-03t10:45:00.000,2023-05-03t10:45:00.000,2023-05-03 10:51:00,2023-05-03,10:51:00,7,Regular departures
u22927,easyjet,active,2023-05-03t10:50:00.000,2023-05-03t10:50:00.000,2023-05-03 11:05:00,2023-05-03,11:05:00,16,Regular departures
fr8254,ryanair,active,2023-05-03t11:15:00.000,2023-05-03t11:15:00.000,2023-05-03 11:27:00,2023-05-03,11:27:00,12,Regular departures
u2207,easyjet,active,2023-05-03t11:30:00.000,2023-05-03t11:28:00.000,2023-05-03 11:38:00,2023-05-03,11:38:00,8,Regular departures
x3452,tuifly,active,2023-05-03t12:05:00.000,2023-05-03t12:15:00.000,2023-05-03 12:31:00,2023-05-03,12:31:00,26,Regular departures
fr6009,ryanair,active,2023-05-03t12:30:00.000,2023-05-03t12:30:00.000,2023-05-03 12:55:00,2023-05-03,12:55:00,26,Regular departures
u22733,easyjet,active,2023-05-03t12:55:00.000,2023-05-03t12:55:00.000,2023-05-03 13:07:00,2023-05-03,13:07:00,13,Regular departures
u22841,easyjet,active,2023-05-03t13:00:00.000,2023-05-03t13:00:00.000,2023-05-03 13:15:00,2023-05-03,13:15:00,16,Regular departures
u22837,easyjet,active,2023-05-03t13:10:00.000,2023-05-03t13:21:00.000,2023-05-03 13:22:00,2023-05-03,13:22:00,13,Regular departures
u22871,easyjet,active,2023-05-03t13:20:00.000,2023-05-03t13:20:00.000,2023-05-03 13:37:00,2023-05-03,13:37:00,18,Regular departures
fr4755,ryanair,active,2023-05-03t13:25:00.000,2023-05-03t13:25:00.000,2023-05-03 13:46:00,2023-05-03,13:46:00,22,Regular departures
fr8224,ryanair,active,2023-05-03t13:35:00.000,2023-05-03t13:35:00.000,2023-05-03 13:54:00,2023-05-03,13:54:00,19,Regular departures
u22875,easyjet,active,2023-05-03t13:35:00.000,2023-05-03t13:35:00.000,2023-05-03 13:49:00,2023-05-03,13:49:00,14,Regular departures
ey7365,etihad airways,active,2023-05-03t13:45:00.000,2023-05-03t14:16:00.000,2023-05-03 14:20:00,2023-05-03,14:20:00,36,Regular departures
kq1052,kenya airways,active,2023-05-03t13:45:00.000,2023-05-03t14:16:00.000,2023-05-03 14:20:00,2023-05-03,14:20:00,36,Regular departures
vs7045,virgin atlantic,active,2023-05-03t13:45:00.000,2023-05-03t14:16:00.000,2023-05-03 14:20:00,2023-05-03,14:20:00,36,Regular departures
kl1052,klm,active,2023-05-03t13:45:00.000,2023-05-03t14:16:00.000,2023-05-03 14:20:00,2023-05-03,14:20:00,36,Regular departures
ls1843,jet2,active,2023-05-03t13:45:00.000,2023-05-03t13:55:00.000,2023-05-03 14:01:00,2023-05-03,14:01:00,17,Regular departures
u22867,easyjet,active,2023-05-03t13:50:00.000,2023-05-03t14:07:00.000,2023-05-03 14:31:00,2023-05-03,14:31:00,41,Regular departures
x3226,tuifly,active,2023-05-03t14:10:00.000,2023-05-03t13:25:00.000,2023-05-03 13:41:00,2023-05-03,13:41:00,0,Regular departures
x36330,tuifly,active,2023-05-03t14:10:00.000,2023-05-03t14:10:00.000,2023-05-03 14:27:00,2023-05-03,14:27:00,18,Regular departures
u22775,easyjet,active,2023-05-03t14:20:00.000,2023-05-03t14:20:00.000,2023-05-03 14:37:00,2023-05-03,14:37:00,17,Regular departures
ls1827,jet2,active,2023-05-03t14:30:00.000,2023-05-03t14:45:00.000,2023-05-03 14:52:00,2023-05-03,14:52:00,22,Regular departures
u2245,easyjet,active,2023-05-03t14:40:00.000,2023-05-03t14:41:00.000,2023-05-03 14:54:00,2023-05-03,14:54:00,15,Regular departures
u22901,easyjet,active,2023-05-03t15:00:00.000,2023-05-03t15:00:00.000,2023-05-03 15:11:00,2023-05-03,15:11:00,11,Regular departures
u22857,easyjet,active,2023-05-03t15:05:00.000,2023-05-03t15:07:00.000,2023-05-03 15:19:00,2023-05-03,15:19:00,14,Regular departures
u22813,easyjet,active,2023-05-03t15:30:00.000,2023-05-03t15:30:00.000,2023-05-03 15:37:00,2023-05-03,15:37:00,8,Regular departures
u22923,easyjet,active,2023-05-03t15:40:00.000,2023-05-03t15:40:00.000,2023-05-03 15:43:00,2023-05-03,15:43:00,3,Regular departures
u2227,easyjet,active,2023-05-03t15:50:00.000,2023-05-03t15:50:00.000,2023-05-03 16:05:00,2023-05-03,16:05:00,16,Regular departures
u22851,easyjet,active,2023-05-03t15:50:00.000,2023-05-03t16:06:00.000,2023-05-03 16:15:00,2023-05-03,16:15:00,26,Regular departures
ei3843,aer lingus,active,2023-05-03t16:00:00.000,2023-05-03t16:00:00.000,2023-05-03 15:56:00,2023-05-03,15:56:00,0,Regular departures
u2261,easyjet,active,2023-05-03t16:10:00.000,2023-05-03t16:10:00.000,2023-05-03 16:17:00,2023-05-03,16:17:00,8,Regular departures
u24980,easyjet,active,2023-05-03t16:10:00.000,2023-05-03t16:10:00.000,2023-05-03 16:30:00,2023-05-03,16:30:00,20,Regular departures
u27353,easyjet,active,2023-05-03t16:10:00.000,2023-05-03t16:10:00.000,2023-05-03 16:27:00,2023-05-03,16:27:00,18,Regular departures
ls1809,jet2,active,2023-05-03t16:15:00.000,2023-05-03t16:25:00.000,2023-05-03 16:46:00,2023-05-03,16:46:00,32,Regular departures
u2217,easyjet,active,2023-05-03t16:20:00.000,2023-05-03t16:20:00.000,2023-05-03 16:43:00,2023-05-03,16:43:00,24,Regular departures
u22735,easyjet,active,2023-05-03t16:20:00.000,2023-05-03t16:28:00.000,2023-05-03 16:39:00,2023-05-03,16:39:00,19,Regular departures
u22809,easyjet,active,2023-05-03t16:50:00.000,2023-05-03t16:50:00.000,2023-05-03 16:58:00,2023-05-03,16:58:00,8,Regular departures
x36342,tuifly,active,2023-05-03t17:15:00.000,2023-05-03t18:05:00.000,2023-05-03 18:06:00,2023-05-03,18:06:00,51,Regular departures
u22803,easyjet,active,2023-05-03t17:30:00.000,2023-05-03t17:45:00.000,2023-05-03 18:10:00,2023-05-03,18:10:00,41,Regular departures
fr4147,ryanair,active,2023-05-03t17:35:00.000,2023-05-03t17:44:00.000,2023-05-03 17:55:00,2023-05-03,17:55:00,21,Regular departures
fr8296,ryanair,active,2023-05-03t17:50:00.000,2023-05-03t17:50:00.000,2023-05-03 17:58:00,2023-05-03,17:58:00,9,Regular departures
lh973,lufthansa,active,2023-05-03t17:50:00.000,2023-05-03t17:50:00.000,2023-05-03 18:00:00,2023-05-03,18:00:00,11,Regular departures
fr4121,ryanair,active,2023-05-03t17:55:00.000,2023-05-03t18:10:00.000,2023-05-03 18:21:00,2023-05-03,18:21:00,26,Regular departures
xc3334,corendon air,active,2023-05-03t18:00:00.000,2023-05-03t18:00:00.000,2023-05-03 18:37:00,2023-05-03,18:37:00,38,Regular departures
u22885,easyjet,active,2023-05-03t18:10:00.000,2023-05-03t18:10:00.000,2023-05-03 18:17:00,2023-05-03,18:17:00,8,Regular departures
u22881,easyjet,active,2023-05-03t18:20:00.000,2023-05-03t18:20:00.000,2023-05-03 18:33:00,2023-05-03,18:33:00,13,Regular departures
fr4753,ryanair,active,2023-05-03t18:30:00.000,2023-05-03t18:50:00.000,2023-05-03 18:45:00,2023-05-03,18:45:00,16,Regular departures
u22705,easyjet,active,2023-05-03t18:35:00.000,2023-05-03t18:35:00.000,2023-05-03 18:40:00,2023-05-03,18:40:00,6,Regular departures
u22873,easyjet,active,2023-05-03t19:05:00.000,2023-05-03t19:23:00.000,2023-05-03 19:19:00,2023-05-03,19:19:00,14,Regular departures
fr155,ryanair,active,2023-05-03t19:10:00.000,2023-05-03t19:25:00.000,2023-05-03 19:49:00,2023-05-03,19:49:00,40,Regular departures
ba8943,british airways,active,2023-05-03t19:40:00.000,2023-05-03t19:40:00.000,2023-05-03 20:01:00,2023-05-03,20:01:00,22,Regular departures
ei3287,aer lingus,active,2023-05-03t19:40:00.000,2023-05-03t19:40:00.000,2023-05-03 20:01:00,2023-05-03,20:01:00,22,Regular departures
u2209,easyjet,active,2023-05-03t19:45:00.000,2023-05-03t19:47:00.000,2023-05-03 20:00:00,2023-05-03,20:00:00,15,Regular departures
u22725,easyjet,active,2023-05-03t19:45:00.000,2023-05-03t19:56:00.000,2023-05-03 20:12:00,2023-05-03,20:12:00,28,Regular departures
u27004,easyjet,active,2023-05-03t19:45:00.000,2023-05-03t19:45:00.000,2023-05-03 20:08:00,2023-05-03,20:08:00,24,Regular departures
u27848,easyjet,active,2023-05-03t19:50:00.000,2023-05-03t19:50:00.000,2023-05-03 19:55:00,2023-05-03,19:55:00,6,Regular departures
fr1591,ryanair,active,2023-05-03t19:55:00.000,2023-05-03t20:10:00.000,2023-05-03 20:16:00,2023-05-03,20:16:00,21,Regular departures
ba7820,british airways,active,2023-05-03t19:55:00.000,2023-05-03t20:05:00.000,2023-05-03 19:52:00,2023-05-03,19:52:00,0,Regular departures
si7046,sierra pacific airlines,active,2023-05-03t19:55:00.000,2023-05-03t20:05:00.000,2023-05-03 19:52:00,2023-05-03,19:52:00,0,Regular departures
lm46,loganair,active,2023-05-03t19:55:00.000,2023-05-03t20:05:00.000,2023-05-03 19:52:00,2023-05-03,19:52:00,0,Regular departures
fr3161,ryanair,active,2023-05-03t20:05:00.000,2023-05-03t20:05:00.000,2023-05-03 20:44:00,2023-05-03,20:44:00,40,Regular departures
u2219,easyjet,active,2023-05-03t20:05:00.000,2023-05-03t20:05:00.000,2023-05-03 20:06:00,2023-05-03,20:06:00,1,Regular departures
u27268,easyjet,active,2023-05-03t20:05:00.000,2023-05-03t20:05:00.000,2023-05-03 20:22:00,2023-05-03,20:22:00,17,Regular departures
u2320,easyjet,active,2023-05-03t20:55:00.000,2023-05-03t21:06:00.000,2023-05-03 21:09:00,2023-05-03,21:09:00,14,Regular departures
u24672,easyjet,active,2023-05-03t20:55:00.000,2023-05-03t21:05:00.000,2023-05-03 21:01:00,2023-05-03,21:01:00,6,Regular departures
fr509,ryanair,active,2023-05-03t21:45:00.000,2023-05-03t21:45:00.000,2023-05-03 21:58:00,2023-05-03,21:58:00,14,Regular departures
,capital air ambulance,active,2023-05-03t08:30:00.000,2023-05-03t08:40:00.000,2023-05-03 08:32:00,2023-05-03,08:32:00,2,Regular departures
,capital air ambulance,active,2023-05-03t11:52:00.000,2023-05-03t12:02:00.000,2023-05-03 12:08:00,2023-05-03,12:08:00,17,Regular departures
si495,blue islands,active,2023-05-03t18:00:00.000,2023-05-03t18:30:00.000,2023-05-03 18:28:00,2023-05-03,18:28:00,28,Regular departures
ls1815,jet2,active,2023-05-03t06:00:00.000,2023-05-03t06:20:00.000,2023-05-03 06:34:00,2023-05-03,06:34:00,35,Shoulder hour flights
u22709,easyjet,active,2023-05-03t06:00:00.000,2023-05-03t06:00:00.000,2023-05-03 06:14:00,2023-05-03,06:14:00,14,Shoulder hour flights
u22715,easyjet,active,2023-05-03t06:00:00.000,2023-05-03t06:11:00.000,2023-05-03 06:30:00,2023-05-03,06:30:00,31,Shoulder hour flights
u22815,easyjet,active,2023-05-03t06:00:00.000,2023-05-03t06:00:00.000,2023-05-03 06:09:00,2023-05-03,06:09:00,10,Shoulder hour flights
u22731,easyjet,active,2023-05-03t06:05:00.000,2023-05-03t06:16:00.000,2023-05-03 06:25:00,2023-05-03,06:25:00,20,Shoulder hour flights
u22893,easyjet,active,2023-05-03t06:10:00.000,2023-05-03t06:21:00.000,2023-05-03 06:22:00,2023-05-03,06:22:00,13,Shoulder hour flights
x36348,tuifly,active,2023-05-03t06:15:00.000,2023-05-03t06:15:00.000,2023-05-03 06:32:00,2023-05-03,06:32:00,18,Shoulder hour flights
af5199,air france,active,2023-05-03t06:20:00.000,2023-05-03t06:20:00.000,2023-05-03 06:20:00,2023-05-03,06:20:00,1,Shoulder hour flights
az3737,alitalia,active,2023-05-03t06:20:00.000,2023-05-03t06:20:00.000,2023-05-03 06:20:00,2023-05-03,06:20:00,1,Shoulder hour flights
dl9422,delta air lines,active,2023-05-03t06:20:00.000,2023-05-03t06:20:00.000,2023-05-03 06:20:00,2023-05-03,06:20:00,1,Shoulder hour flights
ey7330,etihad airways,active,2023-05-03t06:20:00.000,2023-05-03t06:20:00.000,2023-05-03 06:20:00,2023-05-03,06:20:00,1,Shoulder hour flights
g35535,gol,active,2023-05-03t06:20:00.000,2023-05-03t06:20:00.000,2023-05-03 06:20:00,2023-05-03,06:20:00,1,Shoulder hour flights
kq1046,kenya airways,active,2023-05-03t06:20:00.000,2023-05-03t06:20:00.000,2023-05-03 06:20:00,2023-05-03,06:20:00,1,Shoulder hour flights
vs6854,virgin atlantic,active,2023-05-03t06:20:00.000,2023-05-03t06:20:00.000,2023-05-03 06:20:00,2023-05-03,06:20:00,1,Shoulder hour flights
kl1046,klm,active,2023-05-03t06:20:00.000,2023-05-03t06:20:00.000,2023-05-03 06:20:00,2023-05-03,06:20:00,1,Shoulder hour flights
ls1817,jet2,active,2023-05-03t06:20:00.000,2023-05-03t06:23:00.000,2023-05-03 06:27:00,2023-05-03,06:27:00,7,Shoulder hour flights
x36362,tuifly,active,2023-05-03t06:25:00.000,2023-05-03t06:25:00.000,2023-05-03 06:40:00,2023-05-03,06:40:00,16,Shoulder hour flights
u22811,easyjet,active,2023-05-03t06:25:00.000,2023-05-03t06:25:00.000,2023-05-03 06:36:00,2023-05-03,06:36:00,12,Shoulder hour flights
u22719,easyjet,active,2023-05-03t06:40:00.000,2023-05-03t06:40:00.000,2023-05-03 06:51:00,2023-05-03,06:51:00,11,Shoulder hour flights
u22807,easyjet,active,2023-05-03t06:45:00.000,2023-05-03t06:45:00.000,2023-05-03 07:04:00,2023-05-03,07:04:00,19,Regular departures
fr505,ryanair,active,2023-05-03t06:50:00.000,2023-05-03t06:50:00.000,2023-05-03 06:56:00,2023-05-03,06:56:00,6,Shoulder hour flights
u22839,easyjet,active,2023-05-03t06:50:00.000,2023-05-03t07:01:00.000,2023-05-03 07:10:00,2023-05-03,07:10:00,21,Regular departures
u2237,easyjet,active,2023-05-03t06:55:00.000,2023-05-03t06:55:00.000,2023-05-03 06:58:00,2023-05-03,06:58:00,4,Shoulder hour flights
fr4757,ryanair,active,2023-05-03t07:00:00.000,2023-05-03t07:00:00.000,2023-05-03 07:30:00,2023-05-03,07:30:00,31,Regular departures
ls1805,jet2,active,2023-05-03t07:00:00.000,2023-05-03t07:30:00.000,2023-05-03 07:32:00,2023-05-03,07:32:00,33,Regular departures
x36314,tuifly,active,2023-05-03t07:00:00.000,2023-05-03t07:00:00.000,2023-05-03 07:38:00,2023-05-03,07:38:00,39,Regular departures
u2223,easyjet,active,2023-05-03t07:00:00.000,2023-05-03t07:00:00.000,2023-05-03 07:13:00,2023-05-03,07:13:00,13,Regular departures
u22801,easyjet,active,2023-05-03t07:00:00.000,2023-05-03t07:00:00.000,2023-05-03 07:08:00,2023-05-03,07:08:00,9,Regular departures
u2201,easyjet,active,2023-05-03t07:05:00.000,2023-05-03t07:05:00.000,2023-05-03 07:17:00,2023-05-03,07:17:00,12,Regular departures
u2213,easyjet,active,2023-05-03t07:05:00.000,2023-05-03t07:05:00.000,2023-05-03 07:19:00,2023-05-03,07:19:00,15,Regular departures
u22921,easyjet,active,2023-05-03t07:05:00.000,2023-05-03t07:05:00.000,2023-05-03 07:15:00,2023-05-03,07:15:00,10,Regular departures
fr1361,ryanair,active,2023-05-03t07:15:00.000,2023-05-03t07:15:00.000,2023-05-03 07:22:00,2023-05-03,07:22:00,8,Regular departures
u22773,easyjet,active,2023-05-03t07:15:00.000,2023-05-03t07:25:00.000,2023-05-03 07:44:00,2023-05-03,07:44:00,29,Regular departures
fr8234,ryanair,active,2023-05-03t07:25:00.000,2023-05-03t07:25:00.000,2023-05-03 07:41:00,2023-05-03,07:41:00,16,Regular departures
u22721,easyjet,active,2023-05-03t07:30:00.000,2023-05-03t07:30:00.000,2023-05-03 07:34:00,2023-05-03,07:34:00,5,Regular departures
x36346,tuifly,active,2023-05-03t07:50:00.000,2023-05-03t07:50:00.000,2023-05-03 08:14:00,2023-05-03,08:14:00,25,Regular departures
rr6221,ryanair sun,active,2023-05-03t08:05:00.000,2023-05-03t08:05:00.000,2023-05-03 08:35:00,2023-05-03,08:35:00,31,Regular departures
fr2292,ryanair,active,2023-05-03t08:10:00.000,2023-05-03t08:25:00.000,2023-05-03 08:20:00,2023-05-03,08:20:00,11,Regular departures
ls1869,jet2,active,2023-05-03t08:15:00.000,2023-05-03t08:34:00.000,2023-05-03 08:37:00,2023-05-03,08:37:00,23,Regular departures
ba8937,british airways,active,2023-05-03t08:25:00.000,2023-05-03t08:25:00.000,2023-05-03 08:44:00,2023-05-03,08:44:00,19,Regular departures
ei3281,aer lingus,active,2023-05-03t08:25:00.000,2023-05-03t08:25:00.000,2023-05-03 08:44:00,2023-05-03,08:44:00,19,Regular departures
gr643,aurigny air services,active,2023-05-03t08:45:00.000,2023-05-03t08:55:00.000,2023-05-03 08:54:00,2023-05-03,08:54:00,10,Regular departures
dl9423,delta air lines,active,2023-05-03t09:15:00.000,2023-05-03t09:21:00.000,2023-05-03 09:23:00,2023-05-03,09:23:00,9,Regular departures
ey5843,etihad airways,active,2023-05-03t09:15:00.000,2023-05-03t09:21:00.000,2023-05-03 09:23:00,2023-05-03,09:23:00,9,Regular departures
kq1050,kenya airways,active,2023-05-03t09:15:00.000,2023-05-03t09:21:00.000,2023-05-03 09:23:00,2023-05-03,09:23:00,9,Regular departures
vs7044,virgin atlantic,active,2023-05-03t09:15:00.000,2023-05-03t09:21:00.000,2023-05-03 09:23:00,2023-05-03,09:23:00,9,Regular departures
kl1050,klm,active,2023-05-03t09:15:00.000,2023-05-03t09:21:00.000,2023-05-03 09:23:00,2023-05-03,09:23:00,9,Regular departures
fr507,ryanair,active,2023-05-03t09:55:00.000,2023-05-03t09:55:00.000,2023-05-03 10:16:00,2023-05-03,10:16:00,21,Regular departures
u27192,easyjet,active,2023-05-03t10:10:00.000,2023-05-03t10:10:00.000,2023-05-03 10:13:00,2023-05-03,10:13:00,4,Regular departures
u2225,easyjet,active,2023-05-03t10:25:00.000,2023-05-03t10:25:00.000,2023-05-03 10:27:00,2023-05-03,10:27:00,2,Regular departures
ls1891,jet2,active,2023-05-03t10:30:00.000,2023-05-03t10:44:00.000,2023-05-03 10:53:00,2023-05-03,10:53:00,24,Regular departures
u22727,easyjet,active,2023-05-03t10:30:00.000,2023-05-03t10:41:00.000,2023-05-03 10:49:00,2023-05-03,10:49:00,19,Regular departures
u22931,easyjet,active,2023-05-03t10:35:00.000,2023-05-03t10:36:00.000,2023-05-03 10:31:00,2023-05-03,10:31:00,0,Regular departures
u22765,easyjet,active,2023-05-03t10:45:00.000,2023-05-03t10:45:00.000,2023-05-03 10:51:00,2023-05-03,10:51:00,7,Regular departures
u22927,easyjet,active,2023-05-03t10:50:00.000,2023-05-03t10:50:00.000,2023-05-03 11:05:00,2023-05-03,11:05:00,16,Regular departures
fr8254,ryanair,active,2023-05-03t11:15:00.000,2023-05-03t11:15:00.000,2023-05-03 11:27:00,2023-05-03,11:27:00,12,Regular departures
u2207,easyjet,active,2023-05-03t11:30:00.000,2023-05-03t11:28:00.000,2023-05-03 11:38:00,2023-05-03,11:38:00,8,Regular departures
x3452,tuifly,active,2023-05-03t12:05:00.000,2023-05-03t12:15:00.000,2023-05-03 12:31:00,2023-05-03,12:31:00,26,Regular departures
