Airline,Departure Airport,Scheduled Departure,Actual Departure,Arrival Airport,Scheduled Arrival,Actual Arrival
easyJet,Grenoble-isere Airport (St Geoirs),2024-04-06T10:35:00+00:00,,Bristol,2024-04-06T11:25:00+00:00,
TUIfly,Chambery,2024-04-06T10:05:00+00:00,2024-04-06T10:26:00+00:00,Bristol,2024-04-06T11:10:00+00:00,2024-04-06T10:54:00+00:00
NetJets Europe,Sion,2024-04-06T10:30:00+00:00,2024-04-06T10:38:00+00:00,Bristol,2024-04-06T11:03:00+00:00,2024-04-06T11:06:00+00:00
Ryanair,Copernicus Airport,2024-04-06T15:00:00+00:00,,Bristol,2024-04-06T16:20:00+00:00,
Ryanair,Lawica,2024-04-06T15:50:00+00:00,2024-04-06T16:54:00+00:00,Bristol,2024-04-06T17:10:00+00:00,
Unicair,Bergamo - Orio al Serio,2024-04-06T12:05:00+00:00,2024-04-06T11:43:00+00:00,Bristol,2024-04-06T13:01:00+00:00,2024-04-06T12:25:00+00:00
easyJet,Aldergrove International Airport,2024-04-06T14:15:00+00:00,,Bristol,2024-04-06T15:25:00+00:00,
easyJet,Madeira,2024-04-06T10:40:00+00:00,2024-04-06T11:40:00+00:00,Bristol,2024-04-06T14:10:00+00:00,2024-04-06T14:19:00+00:00
easyJet,Faro,2024-04-06T15:45:00+00:00,2024-04-06T18:09:00+00:00,Bristol,2024-04-06T18:20:00+00:00,
easyJet,Pablo Ruiz Picasso,2024-04-06T16:45:00+00:00,2024-04-06T18:57:00+00:00,Bristol,2024-04-06T18:30:00+00:00,
Sierra Pacific Airlines,Jersey,2024-04-06T10:00:00+00:00,,Bristol,2024-04-06T11:00:00+00:00,
Ryanair,Son Sant Joan Airport,2024-04-06T16:35:00+00:00,2024-04-06T17:24:00+00:00,Bristol,2024-04-06T18:05:00+00:00,2024-04-06T18:22:00+00:00
Ryanair,Alicante El Altet,2024-04-06T13:25:00+00:00,2024-04-06T15:08:00+00:00,Bristol,2024-04-06T15:00:00+00:00,
easyJet,Geneve-cointrin,2024-04-06T14:10:00+00:00,,Bristol,2024-04-06T14:55:00+00:00,
easyJet,Sur Reina Sofia,2024-04-06T11:05:00+00:00,2024-04-06T12:18:00+00:00,Bristol,2024-04-06T15:10:00+00:00,2024-04-06T15:27:00+00:00
Kenya Airways,Schiphol,2024-04-06T16:40:00+00:00,2024-04-06T18:28:00+00:00,Bristol,2024-04-06T16:55:00+00:00,
easyJet,Orly,2024-04-06T19:00:00+00:00,2024-04-06T19:11:00+00:00,Bristol,2024-04-06T19:20:00+00:00,2024-04-06T19:24:00+00:00
easyJet,Geneve-cointrin,2024-04-06T09:40:00+00:00,2024-04-06T09:58:00+00:00,Bristol,2024-04-06T10:25:00+00:00,2024-04-06T10:18:00+00:00
easyJet,Marco Polo,2024-04-06T10:55:00+00:00,2024-04-06T11:26:00+00:00,Bristol,2024-04-06T12:15:00+00:00,2024-04-06T12:21:00+00:00
easyJet,Schiphol,2024-04-06T19:00:00+00:00,2024-04-06T19:21:00+00:00,Bristol,2024-04-06T19:20:00+00:00,
KLM,Schiphol,2024-04-06T16:40:00+00:00,2024-04-06T18:28:00+00:00,Bristol,2024-04-06T16:55:00+00:00,
easyJet,Diagoras,2024-04-06T22:15:00+00:00,2024-04-07T00:04:00+00:00,Bristol,2024-04-07T00:40:00+00:00,
Jet2,Sur Reina Sofia,2024-04-06T18:50:00+00:00,2024-04-06T19:37:00+00:00,Bristol,2024-04-06T23:00:00+00:00,2024-04-06T22:58:00+00:00
TUIfly,Fuerteventura,2024-04-06T22:05:00+00:00,2024-04-06T23:07:00+00:00,Bristol,2024-04-07T01:55:00+00:00,2024-04-07T02:18:00+00:00
Jet2,Antalya,2024-04-06T20:20:00+00:00,2024-04-06T21:06:00+00:00,Bristol,2024-04-06T23:05:00+00:00,2024-04-06T23:26:00+00:00
Jet2,Alicante El Altet,2024-04-06T11:10:00+00:00,2024-04-06T11:49:00+00:00,Bristol,2024-04-06T12:50:00+00:00,2024-04-06T12:57:00+00:00
Jet2,Son Sant Joan Airport,2024-04-06T19:10:00+00:00,2024-04-06T20:21:00+00:00,Bristol,2024-04-06T20:40:00+00:00,
easyJet,Paphos International Airport,2024-04-06T22:00:00+00:00,2024-04-06T22:24:00+00:00,Bristol,2024-04-07T01:05:00+00:00,2024-04-07T01:09:00+00:00
Jet2,Geneve-cointrin,2024-04-06T12:05:00+00:00,2024-04-06T12:36:00+00:00,Bristol,2024-04-06T13:00:00+00:00,2024-04-06T13:00:00+00:00
Enter Air,Tarbes Ossun Lourdes,2024-04-06T17:00:00+00:00,2024-04-06T18:04:00+00:00,Bristol,2024-04-06T17:36:00+00:00,
Ryanair,Gran Canaria,2024-04-06T20:35:00+00:00,2024-04-06T23:37:00+00:00,Bristol,2024-04-07T00:35:00+00:00,
Jet2,Innsbruck-kranebitten,2024-04-06T12:05:00+00:00,2024-04-06T12:13:00+00:00,Bristol,2024-04-06T13:10:00+00:00,2024-04-06T13:12:00+00:00
Virgin Atlantic,Schiphol,2024-04-06T16:40:00+00:00,2024-04-06T18:28:00+00:00,Bristol,2024-04-06T16:55:00+00:00,
Delta Air Lines,Schiphol,2024-04-06T16:40:00+00:00,2024-04-06T18:28:00+00:00,Bristol,2024-04-06T16:55:00+00:00,
easyJet,Francisco Sá Carneiro,2024-04-06T21:00:00+00:00,2024-04-06T22:55:00+00:00,Bristol,2024-04-06T23:05:00+00:00,
easyJet,Gran Canaria,2024-04-06T21:00:00+00:00,2024-04-06T23:30:00+00:00,Bristol,2024-04-07T00:55:00+00:00,
Etihad Airways,Schiphol,2024-04-06T22:00:00+00:00,2024-04-06T22:19:00+00:00,Bristol,2024-04-06T22:20:00+00:00,2024-04-06T22:21:00+00:00
easyJet,Hurghada,2024-04-06T20:45:00+00:00,2024-04-06T21:02:00+00:00,Bristol,2024-04-07T01:45:00+00:00,2024-04-07T01:42:00+00:00
Ryanair,Alicante El Altet,2024-04-06T21:30:00+00:00,2024-04-07T00:25:00+00:00,Bristol,2024-04-06T23:05:00+00:00,
Jet2,Gran Canaria,2024-04-06T20:30:00+00:00,2024-04-06T21:14:00+00:00,Bristol,2024-04-07T00:30:00+00:00,2024-04-07T00:26:00+00:00
Jet2,Faro,2024-04-06T09:35:00+00:00,2024-04-06T10:13:00+00:00,Bristol,2024-04-06T12:15:00+00:00,2024-04-06T12:09:00+00:00
easyJet,Lisbon Portela,2024-04-06T13:35:00+00:00,2024-04-06T14:49:00+00:00,Bristol,2024-04-06T16:05:00+00:00,2024-04-06T16:30:00+00:00
TUIfly,Innsbruck-kranebitten,2024-04-06T11:05:00+00:00,2024-04-06T11:16:00+00:00,Bristol,2024-04-06T12:10:00+00:00,2024-04-06T12:01:00+00:00
Corendon Air,Antalya,2024-04-06T10:30:00+00:00,2024-04-06T10:49:00+00:00,Bristol,2024-04-06T13:00:00+00:00,2024-04-06T13:19:00+00:00
easyJet,Larnaca,2024-04-06T14:30:00+00:00,2024-04-06T14:39:00+00:00,Bristol,2024-04-06T17:45:00+00:00,2024-04-06T17:35:00+00:00
easyJet,Faro,2024-04-06T22:10:00+00:00,2024-04-07T00:35:00+00:00,Bristol,2024-04-07T00:45:00+00:00,
easyJet,Ibiza,2024-04-06T23:35:00+00:00,2024-04-07T00:04:00+00:00,Bristol,2024-04-07T00:55:00+00:00,2024-04-07T01:01:00+00:00
British Airways,Dublin International,2024-04-06T06:40:00+00:00,,Bristol,2024-04-06T07:55:00+00:00,
Aer Lingus,Dublin International,2024-04-06T06:40:00+00:00,,Bristol,2024-04-06T07:55:00+00:00,
KLM,Schiphol,2024-04-06T08:35:00+00:00,2024-04-06T08:50:00+00:00,Bristol,2024-04-06T08:50:00+00:00,2024-04-06T08:48:00+00:00
easyJet,Charles De Gaulle,2024-04-06T09:00:00+00:00,2024-04-06T09:36:00+00:00,Bristol,2024-04-06T09:20:00+00:00,2024-04-06T09:33:00+00:00
Ryanair,Dublin International,2024-04-06T07:55:00+00:00,2024-04-06T08:36:00+00:00,Bristol,2024-04-06T09:00:00+00:00,2024-04-06T09:25:00+00:00
easyJet,Bristol,2024-04-06T19:00:00+00:00,2024-04-06T19:15:00+00:00,Berlin Brandenburg Airport,2024-04-06T22:00:00+00:00,2024-04-06T21:46:00+00:00
Unicair,Bristol,2024-04-06T14:45:00+00:00,,Cologne/bonn,2024-04-06T17:06:00+00:00,
Unicair,Bristol,2024-04-06T14:45:00+00:00,2024-04-06T15:18:00+00:00,Hanover Airport,2024-04-06T17:10:00+00:00,2024-04-06T17:23:00+00:00
easyJet,Bristol,2024-04-06T07:05:00+00:00,2024-04-06T07:06:00+00:00,Aldergrove International Airport,2024-04-06T08:15:00+00:00,2024-04-06T07:52:00+00:00
easyJet,Bristol,2024-04-06T12:35:00+00:00,,Aldergrove International Airport,2024-04-06T13:45:00+00:00,
Jet2,Bristol,2024-04-06T12:20:00+00:00,2024-04-06T12:34:00+00:00,Birmingham International Airport,2024-04-06T13:25:00+00:00,2024-04-06T13:23:00+00:00
Loganair,Bristol,2024-04-06T11:30:00+00:00,,Jersey,2024-04-06T12:30:00+00:00,
Blue Islands,Bristol,2024-04-06T11:30:00+00:00,,Jersey,2024-04-06T12:30:00+00:00,
Blue Islands,Bristol,2024-04-06T11:30:00+00:00,2024-04-06T11:33:00+00:00,Jersey,2024-04-06T12:33:00+00:00,2024-04-06T12:20:00+00:00
,Bristol,2024-04-06T11:30:00+00:00,,Jersey,2024-04-06T12:30:00+00:00,
easyJet,Bristol,2024-04-06T13:30:00+00:00,,Gatwick,2024-04-06T14:18:00+00:00,
Eastern Airways,Bristol,2024-04-06T20:30:00+00:00,,East Midlands,2024-04-06T21:24:00+00:00,
TUIfly,Bristol,2024-04-06T12:10:00+00:00,2024-04-06T12:10:00+00:00,East Midlands,2024-04-06T13:05:00+00:00,2024-04-06T12:45:00+00:00
easyJet,Bristol,2024-04-06T09:50:00+00:00,2024-04-06T10:25:00+00:00,Inverness,2024-04-06T11:20:00+00:00,2024-04-06T11:29:00+00:00
easyJet,Bristol,2024-04-06T12:45:00+00:00,2024-04-06T14:05:00+00:00,Glasgow International,2024-04-06T14:00:00+00:00,
easyJet,Bristol,2024-04-06T14:25:00+00:00,2024-04-06T15:20:00+00:00,Edinburgh,2024-04-06T15:40:00+00:00,2024-04-06T16:07:00+00:00
easyJet,Bristol,2024-04-06T12:55:00+00:00,2024-04-06T14:22:00+00:00,Edinburgh,2024-04-06T14:10:00+00:00,
Alitalia,Bristol,2024-04-06T06:20:00+00:00,2024-04-06T06:22:00+00:00,Schiphol,2024-04-06T08:45:00+00:00,2024-04-06T08:17:00+00:00
Alitalia,Bristol,2024-04-06T13:45:00+00:00,2024-04-06T14:24:00+00:00,Schiphol,2024-04-06T16:05:00+00:00,
Delta Air Lines,Bristol,2024-04-06T06:20:00+00:00,2024-04-06T06:22:00+00:00,Schiphol,2024-04-06T08:45:00+00:00,2024-04-06T08:17:00+00:00
Delta Air Lines,Bristol,2024-04-06T09:20:00+00:00,2024-04-06T09:35:00+00:00,Schiphol,2024-04-06T11:35:00+00:00,2024-04-06T11:29:00+00:00
Etihad Airways,Bristol,2024-04-06T17:30:00+00:00,2024-04-06T19:35:00+00:00,Schiphol,2024-04-06T19:45:00+00:00,
KLM,Bristol,2024-04-06T06:20:00+00:00,2024-04-06T06:22:00+00:00,Schiphol,2024-04-06T08:45:00+00:00,2024-04-06T08:17:00+00:00
KLM,Bristol,2024-04-06T09:20:00+00:00,2024-04-06T09:35:00+00:00,Schiphol,2024-04-06T11:35:00+00:00,2024-04-06T11:29:00+00:00
KLM,Bristol,2024-04-06T13:45:00+00:00,2024-04-06T14:24:00+00:00,Schiphol,2024-04-06T16:05:00+00:00,2024-04-06T16:15:00+00:00
KLM,Bristol,2024-04-06T17:30:00+00:00,2024-04-06T19:35:00+00:00,Schiphol,2024-04-06T19:45:00+00:00,
Kenya Airways,Bristol,2024-04-06T06:20:00+00:00,2024-04-06T06:22:00+00:00,Schiphol,2024-04-06T08:45:00+00:00,2024-04-06T08:17:00+00:00
Kenya Airways,Bristol,2024-04-06T09:20:00+00:00,2024-04-06T09:35:00+00:00,Schiphol,2024-04-06T11:35:00+00:00,2024-04-06T11:29:00+00:00
Kenya Airways,Bristol,2024-04-06T13:45:00+00:00,2024-04-06T14:24:00+00:00,Schiphol,2024-04-06T16:05:00+00:00,
NetJets Europe,Bristol,2024-04-06T12:20:00+00:00,2024-04-06T12:45:00+00:00,Schiphol,2024-04-06T14:23:00+00:00,2024-04-06T14:38:00+00:00
easyJet,Bristol,2024-04-06T15:55:00+00:00,2024-04-06T16:33:00+00:00,Schiphol,2024-04-06T18:15:00+00:00,2024-04-06T18:28:00+00:00
easyJet,Bristol,2024-04-06T09:35:00+00:00,2024-04-06T09:49:00+00:00,Schiphol,2024-04-06T11:55:00+00:00,2024-04-06T11:45:00+00:00
Virgin Atlantic,Bristol,2024-04-06T13:45:00+00:00,2024-04-06T14:24:00+00:00,Schiphol,2024-04-06T16:05:00+00:00,
Virgin Atlantic,Bristol,2024-04-06T13:45:00+00:00,2024-04-06T14:24:00+00:00,Schiphol,2024-04-06T16:05:00+00:00,
Virgin Atlantic,Bristol,2024-04-06T06:20:00+00:00,2024-04-06T06:22:00+00:00,Schiphol,2024-04-06T08:45:00+00:00,2024-04-06T08:17:00+00:00
Virgin Atlantic,Bristol,2024-04-06T09:20:00+00:00,2024-04-06T09:35:00+00:00,Schiphol,2024-04-06T11:35:00+00:00,2024-04-06T11:29:00+00:00
Virgin Atlantic,Bristol,2024-04-06T17:30:00+00:00,,Schiphol,2024-04-06T19:45:00+00:00,
British Airways,Bristol,2024-04-06T08:25:00+00:00,,Dublin International,2024-04-06T09:40:00+00:00,
British Airways,Bristol,2024-04-06T13:40:00+00:00,,Dublin International,2024-04-06T15:00:00+00:00,
Aer Lingus,Bristol,2024-04-06T08:25:00+00:00,,Dublin International,2024-04-06T09:40:00+00:00,
Aer Lingus,Bristol,2024-04-06T13:40:00+00:00,,Dublin International,2024-04-06T15:00:00+00:00,
Ryanair,Bristol,2024-04-06T06:15:00+00:00,2024-04-06T06:31:00+00:00,Dublin International,2024-04-06T07:20:00+00:00,2024-04-06T07:13:00+00:00
Ryanair,Bristol,2024-04-06T13:30:00+00:00,,Dublin International,2024-04-06T14:35:00+00:00,
Ryanair,Bristol,2024-04-06T22:10:00+00:00,2024-04-06T22:28:00+00:00,Dublin International,2024-04-06T23:15:00+00:00,2024-04-06T23:13:00+00:00
Qatar Airways,Bristol,2024-04-06T08:25:00+00:00,,Dublin International,2024-04-06T09:40:00+00:00,
Ryanair,Bristol,2024-04-06T12:15:00+00:00,2024-04-06T13:01:00+00:00,Lawica,2024-04-06T15:25:00+00:00,
Ryanair Sun,Bristol,2024-04-06T16:45:00+00:00,2024-04-06T18:37:00+00:00,Copernicus Airport,2024-04-06T19:55:00+00:00,
Ryanair,Bristol,2024-04-06T08:00:00+00:00,2024-04-06T07:57:00+00:00,Kaunas,2024-04-06T12:45:00+00:00,2024-04-06T12:21:00+00:00
Jet2,Bristol,2024-04-06T14:00:00+00:00,2024-04-06T14:31:00+00:00,Fuerteventura,2024-04-06T17:55:00+00:00,
easyJet,Bristol,2024-04-06T15:10:00+00:00,2024-04-06T16:42:00+00:00,Fuerteventura,2024-04-06T19:15:00+00:00,
TUIfly,Bristol,2024-04-06T17:00:00+00:00,2024-04-06T17:38:00+00:00,Fuerteventura,2024-04-06T21:05:00+00:00,
Ryanair,Bristol,2024-04-06T15:50:00+00:00,2024-04-06T17:31:00+00:00,Gran Canaria,2024-04-06T20:00:00+00:00,
Jet2,Bristol,2024-04-06T15:25:00+00:00,2024-04-06T15:35:00+00:00,Gran Canaria,2024-04-06T19:40:00+00:00,2024-04-06T19:50:00+00:00
easyJet,Bristol,2024-04-06T15:45:00+00:00,2024-04-06T16:36:00+00:00,Gran Canaria,2024-04-06T20:05:00+00:00,
Jet2,Bristol,2024-04-06T14:00:00+00:00,2024-04-06T14:45:00+00:00,Lanzarote,2024-04-06T18:00:00+00:00,
easyJet,Bristol,2024-04-06T06:20:00+00:00,2024-04-06T06:45:00+00:00,Lanzarote,2024-04-06T10:20:00+00:00,2024-04-06T11:05:00+00:00
Ryanair,Bristol,2024-04-06T13:50:00+00:00,2024-04-06T15:24:00+00:00,Sur Reina Sofia,2024-04-06T18:05:00+00:00,
Jet2,Bristol,2024-04-06T13:50:00+00:00,2024-04-06T14:12:00+00:00,Sur Reina Sofia,2024-04-06T18:05:00+00:00,2024-04-06T18:26:00+00:00
